SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,BaseScore,x1,x2,x3,x7,x9,Score
1,0.421347077,46,0,0.297329335,14340.0,8,0,1,0,6.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.039159903,58,0,0.613795402,3000.0,5,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
0,0.149077983,50,0,0.003250975,6151.0,3,0,0,0,1.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.9999999,32,0,0.743771147,3250.0,10,1,1,1,1.0,707.0,-10.0,-3.0,-12.0,-71.0,-44.0,567.0
0,0.909599254,40,1,0.089616175,5835.0,5,0,0,1,4.0,707.0,-10.0,-2.0,-24.0,-51.0,-44.0,576.0
1,0.177543152,46,0,0.077792221,10000.0,6,0,0,0,3.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.007713551,59,1,0.376677316,3129.0,5,0,2,0,0.0,707.0,11.0,3.0,-24.0,-51.0,-30.0,616.0
1,0.95388597,38,0,0.051001821,7136.0,2,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.050115639,45,0,0.29261745,8939.0,7,0,1,0,3.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
0,0.9999999,40,1,0.02349979,2382.0,0,1,0,0,2.0,707.0,-10.0,-2.0,-24.0,-71.0,-30.0,570.0
1,0.434261473,45,2,0.787437514,4600.0,12,0,4,1,1.0,707.0,2.0,-1.0,-24.0,-51.0,-44.0,589.0
1,0.021755567,89,0,0.005623828,4800.0,13,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.422766382,44,0,0.411381299,11966.0,11,0,2,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.120419127,31,0,0.456077703,7000.0,5,0,2,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.83680464,50,0,0.538010688,5800.0,12,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.734161667,46,0,0.438546788,12000.0,13,0,3,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.065548267,82,0,0.024195161,5000.0,10,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.270461931,69,1,0.545151616,3000.0,11,0,0,0,0.0,707.0,2.0,6.0,-24.0,-51.0,-30.0,610.0
1,0.0,31,0,0.153772225,2080.0,8,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.023939521,66,1,0.008442568,4500.0,12,0,0,0,0.0,707.0,11.0,6.0,-24.0,-51.0,-30.0,619.0
1,0.088903703,43,0,0.289495353,8500.0,7,0,2,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.020297957,39,0,0.271594493,13000.0,12,0,2,0,4.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
0,0.391910037,52,0,0.559863448,4100.0,6,0,1,0,3.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.088921367,63,0,0.170217676,13000.0,14,0,2,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.43674585,66,0,0.258623563,6000.0,9,0,0,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.818363273,25,0,0.044345898,450.0,3,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.04715346,70,0,0.005165806,6000.0,6,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.9999999,50,0,0.281411997,4050.0,4,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.304839285,70,0,0.566934894,4100.0,16,0,2,0,5.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.9999999,51,0,0.046639232,728.0,2,0,0,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.02089411,39,0,0.313425947,21666.0,11,0,2,0,4.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.026255064,52,0,0.073323557,7500.0,4,0,0,0,1.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.540147428,41,1,0.430742568,7500.0,10,0,1,0,1.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.0,27,0,0.0,1000.0,2,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.116103986,66,0,0.196136443,5745.0,9,0,1,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.413855332,39,0,0.277842362,4300.0,6,0,0,1,2.0,707.0,2.0,-2.0,-12.0,-51.0,-44.0,600.0
1,0.971784972,55,3,0.039995295,8500.0,8,0,0,0,1.0,707.0,-10.0,1.0,-34.0,-51.0,-30.0,583.0
1,0.003111065,82,0,0.149315366,4600.0,12,0,1,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.288131791,68,0,0.631477927,4688.0,14,0,3,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.094742248,58,0,0.081218274,6500.0,11,0,0,1,0.0,707.0,10.0,3.0,-12.0,-51.0,-44.0,613.0
1,0.016439199,48,0,0.404494382,5695.0,10,0,3,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
0,0.406969128,59,0,0.231402125,5833.0,10,0,1,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.482038151,42,0,0.08432882,11300.0,4,0,0,0,4.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.145344392,36,0,0.328070729,6333.0,6,0,1,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.886029412,40,0,0.033410434,3890.0,1,0,0,1,3.0,707.0,-10.0,-2.0,-12.0,-51.0,-44.0,588.0
1,0.482535764,37,0,0.359012055,3400.0,8,0,1,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.026414738,56,0,0.546921868,7000.0,16,0,7,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.212667612,44,1,0.061675883,2350.0,8,0,0,0,0.0,707.0,2.0,-2.0,-24.0,-51.0,-30.0,602.0
1,0.024620058,59,0,0.361405089,8881.0,26,0,2,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.118776245,37,0,0.404548711,5583.0,7,0,1,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.704455227,52,0,0.343832335,8349.0,13,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.194657048,78,0,0.934203063,1762.0,15,0,1,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.085569652,59,0,0.453286116,9600.0,16,0,4,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.9999999,56,0,0.334502492,5416.0,1,0,1,0,1.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.147147777,65,0,0.396883593,12000.0,23,0,3,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.0,71,0,0.253394061,22833.0,12,0,2,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.233906437,24,0,0.020706456,820.0,2,0,0,0,0.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.005991822,77,0,0.408054343,6182.0,19,0,2,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.025867738,60,0,0.754385965,2621.0,13,0,2,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.279525731,43,0,0.423810405,5400.0,7,0,1,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.0,81,0,0.0,5311.0,1,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.576329627,43,0,0.158526135,3500.0,3,0,0,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.158859615,56,0,0.314900386,13200.0,6,0,2,0,4.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.402023919,40,0,0.588074895,5500.0,5,0,1,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.798608056,62,0,0.434237258,11320.0,7,0,2,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.346556353,36,2,0.219496954,6400.0,9,0,0,1,3.0,707.0,2.0,-2.0,-24.0,-51.0,-44.0,588.0
1,0.0,58,0,0.411084131,7000.0,10,0,2,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.322368691,65,1,0.074246288,6666.0,9,0,0,0,5.0,707.0,2.0,6.0,-24.0,-51.0,-30.0,610.0
1,0.260454984,71,0,0.121713729,5134.0,4,0,0,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.22894888,40,3,0.48341943,6000.0,14,0,2,0,1.0,707.0,2.0,-2.0,-34.0,-51.0,-30.0,592.0
1,0.073270868,54,0,0.219772934,12066.0,9,0,1,0,2.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.066693331,31,0,0.292569144,3000.0,4,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.915204845,40,0,0.236101853,7500.0,10,0,0,0,3.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.456267483,63,0,0.542565412,7834.0,16,0,2,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.154845073,45,0,0.191478894,10162.0,8,0,1,0,6.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.137916378,44,0,0.368498303,10900.0,8,0,3,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
0,0.9999999,39,0,0.041420118,3041.0,2,1,0,0,3.0,707.0,-10.0,-2.0,-12.0,-71.0,-30.0,582.0
1,0.14079296,66,0,0.384610431,15529.0,6,0,2,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.300084261,56,0,0.257513323,18200.0,19,0,3,0,4.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.285847642,53,0,0.066047263,4950.0,6,0,0,0,1.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.009166489,76,0,0.197920832,2500.0,8,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
0,0.982252218,59,2,0.67844052,3000.0,3,1,1,1,0.0,707.0,-10.0,3.0,-24.0,-71.0,-44.0,561.0
1,0.052637628,38,0,0.029950083,600.0,2,0,0,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.209881116,48,1,0.251340232,8020.0,19,0,1,0,2.0,707.0,2.0,-1.0,-24.0,-51.0,-30.0,603.0
1,0.076452229,70,0,0.470865418,8700.0,14,0,2,1,2.0,707.0,10.0,7.0,-12.0,-51.0,-44.0,617.0
1,0.83344437,80,0,0.00834461,4433.0,1,0,0,0,1.0,707.0,-10.0,7.0,-12.0,-51.0,-30.0,611.0
1,0.834954126,50,0,0.544774822,5750.0,8,0,2,0,1.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.9999999,48,0,0.582095544,2490.0,8,0,1,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0.0,707.0,10.0,-3.0,-24.0,-51.0,-30.0,609.0
1,0.031893231,56,0,0.333583302,8000.0,8,0,2,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.803371032,41,0,0.502499039,2600.0,5,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.277758994,60,0,0.04179582,10000.0,6,0,0,0,1.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.030173038,64,0,0.17386957,9000.0,8,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.0,66,0,0.315292316,7833.0,6,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.9999999,42,1,0.231108498,3400.0,5,0,0,1,2.0,707.0,-10.0,-2.0,-24.0,-51.0,-44.0,576.0
1,0.886002886,33,0,0.664359329,6500.0,7,0,2,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
0,0.679526706,26,0,0.556721639,2000.0,12,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.109639572,76,0,0.049300466,1500.0,3,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.0,49,0,0.113349046,9333.0,24,0,1,0,2.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.059272644,52,0,0.356409369,8666.0,13,0,2,0,2.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.982403519,28,0,0.082209173,6300.0,5,0,0,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.0,77,0,0.126548196,1856.0,2,0,0,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.419515124,50,0,0.637045369,8000.0,11,0,2,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.843371805,45,0,0.185965468,6312.0,3,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.332889481,24,0,0.004372267,1600.0,1,0,0,0,1.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.892461497,38,0,0.094056656,5400.0,4,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.035992801,25,0,0.209916034,2500.0,4,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.026807877,39,0,0.774757888,3200.0,7,0,1,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.251497006,30,0,0.211995002,2400.0,5,0,0,0,0.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.465449187,43,0,0.264837269,4700.0,7,1,1,0,4.0,707.0,2.0,-2.0,-12.0,-71.0,-30.0,594.0
1,0.71881651,50,0,0.292932354,13200.0,9,0,1,0,3.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.88011988,30,2,0.080589939,3796.0,5,0,0,0,1.0,707.0,-10.0,-3.0,-24.0,-51.0,-30.0,589.0
1,0.042664081,36,0,0.220700152,7883.0,5,0,2,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.321976963,55,0,0.432445759,6083.0,15,0,1,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.258825995,59,0,0.483464082,6500.0,16,0,2,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.768749627,48,0,0.574281764,6508.0,22,0,1,0,1.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.444494194,50,0,0.542727554,9700.0,14,0,1,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.9999999,24,0,0.0,1.0,2,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.065734604,47,1,0.484645051,7000.0,13,0,1,0,3.0,707.0,10.0,-1.0,-24.0,-51.0,-30.0,611.0
1,0.017686321,51,0,0.19446349,11667.0,16,0,3,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.011690257,92,0,0.002285061,3500.0,3,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.39757864,36,0,0.01743721,6250.0,4,0,0,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.18597183,61,0,0.120678948,4830.0,6,0,1,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.967617316,61,0,0.310597449,7916.0,5,0,1,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.001486446,38,0,0.786378638,3332.0,6,0,1,0,2.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.926814637,37,2,0.012269939,37000.0,5,0,0,1,0.0,707.0,-10.0,-2.0,-24.0,-51.0,-44.0,576.0
1,0.040998677,29,0,0.26234753,5000.0,7,0,1,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.1051836,50,0,0.365850732,8333.0,7,0,2,0,2.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.502417058,56,0,0.521803872,4700.0,12,0,2,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
0,0.75669905,47,2,0.730104502,4975.0,9,0,2,0,0.0,707.0,-10.0,-1.0,-24.0,-51.0,-30.0,591.0
1,0.841138629,37,0,0.391763653,5584.0,12,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
0,0.100257069,43,0,0.02657543,6283.0,3,0,0,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.0,26,0,0.633373934,820.0,3,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.933788643,47,0,0.44762669,16200.0,8,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.899055292,56,0,0.149741139,7532.0,7,0,1,0,0.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.9999999,65,0,0.165706974,3125.0,5,0,1,0,0.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.016828466,76,0,0.006248438,4000.0,4,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.030397786,57,0,0.05495356,2583.0,15,0,0,0,2.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.01035485,39,0,0.31583815,4324.0,8,0,1,0,3.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.9999999,61,0,0.0,860.0,0,0,0,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
0,0.924430228,43,0,0.016424661,4200.0,2,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.0,65,0,0.278288685,2500.0,5,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.664853406,50,1,0.463424903,9500.0,9,0,2,0,0.0,707.0,-10.0,-1.0,-24.0,-51.0,-30.0,591.0
1,0.355038773,57,2,0.375086794,7200.0,12,0,0,0,0.0,707.0,2.0,1.0,-24.0,-51.0,-30.0,605.0
1,0.365447171,34,0,0.315583955,5633.0,14,0,1,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.004054739,75,0,0.001587582,5668.0,14,0,0,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
0,0.9999999,56,0,0.007001167,2570.0,0,1,0,0,4.0,707.0,-10.0,1.0,-12.0,-71.0,-30.0,585.0
1,0.183760541,38,0,0.17187748,6300.0,7,0,0,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.025179529,78,0,0.318501171,1280.0,5,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.274461408,37,0,0.833974135,2860.0,8,0,1,0,3.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
0,0.365612688,62,0,0.260352213,2100.0,3,0,0,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.0,34,1,0.409421087,4542.0,11,0,1,0,0.0,707.0,11.0,-2.0,-24.0,-51.0,-30.0,611.0
0,0.9999999,61,1,0.467365028,1240.0,2,0,0,0,0.0,707.0,-10.0,3.0,-24.0,-51.0,-30.0,595.0
1,0.799850012,27,0,0.356340729,3650.0,7,0,1,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.462461462,56,0,0.730923695,2738.0,3,0,1,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.601169847,60,0,0.272238312,4833.0,3,0,0,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.041064842,26,0,0.666260658,820.0,5,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.034280179,39,0,0.010663112,3000.0,3,0,0,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.351201295,38,3,0.020232659,30000.0,10,0,0,0,0.0,707.0,2.0,-2.0,-34.0,-51.0,-30.0,592.0
1,0.014089628,35,0,0.164925034,2200.0,4,0,0,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.0,86,0,0.0,5311.0,1,0,0,0,,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.042122417,51,0,0.171221788,10500.0,4,0,1,0,1.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.982230673,58,0,0.579673136,3915.0,5,0,0,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.65014209,30,0,0.204698825,4000.0,3,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.062534085,28,0,0.589543938,898.0,5,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.119820877,54,0,0.957454168,2890.0,4,0,1,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.363704086,49,0,0.020408163,9309.0,4,0,0,0,2.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.0051463,77,0,0.007218212,1800.0,8,0,0,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.904019196,30,3,0.137643726,6000.0,7,0,0,0,1.0,707.0,-10.0,-3.0,-34.0,-51.0,-30.0,579.0
1,0.069890003,32,0,0.042886915,9116.0,4,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.0,80,0,0.0,5311.0,1,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.992620859,40,0,0.881581871,4500.0,12,0,2,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.024780013,67,0,0.113252064,17800.0,10,0,1,0,1.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.053699601,46,0,0.382936177,6000.0,8,0,1,0,3.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
0,0.925390992,44,2,0.627946703,5853.0,15,0,3,0,2.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.09318434,45,0,0.208362467,7150.0,6,0,1,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.19550075,58,0,0.198504246,7888.0,10,0,0,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.718705378,28,0,0.170125614,3661.0,4,0,0,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.9999999,31,0,0.007052186,1417.0,1,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.156098066,43,0,0.432548839,6500.0,4,0,1,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.507366415,53,0,0.505988959,9600.0,14,0,2,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.0,35,0,0.367501579,4750.0,9,0,1,0,1.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.789757412,43,0,0.606760295,4200.0,6,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.048112911,62,0,0.145606799,8000.0,6,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.0,36,0,0.323976969,9725.0,15,0,5,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.0,78,0,0.0,5311.0,2,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.009536154,60,0,0.140571886,5000.0,7,1,1,0,0.0,707.0,11.0,3.0,-12.0,-71.0,-30.0,608.0
0,0.9999999,30,0,0.0,2700.0,0,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.000993345,71,0,0.696721311,975.0,10,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.102355047,55,1,0.248675132,10000.0,10,0,2,0,0.0,707.0,10.0,1.0,-24.0,-51.0,-30.0,613.0
1,0.689843533,38,0,0.185678601,1200.0,2,0,0,1,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-44.0,588.0
1,0.117534068,42,0,0.683063387,5000.0,25,0,2,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.006624677,71,0,0.000695618,10062.0,5,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.007280735,67,0,0.00089991,10000.0,3,0,0,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.000571347,27,1,0.014394242,2500.0,4,0,0,0,0.0,707.0,11.0,-3.0,-24.0,-51.0,-30.0,610.0
1,0.957304684,56,2,0.65521997,7250.0,7,0,3,0,3.0,707.0,-10.0,1.0,-24.0,-51.0,-30.0,593.0
1,0.203996329,62,0,0.318370386,9400.0,12,0,1,0,1.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.195137789,66,0,0.08013141,7000.0,11,0,0,0,1.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.00574175,67,0,0.002332556,3000.0,5,0,0,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.013869665,40,0,0.352742244,6800.0,11,0,2,0,2.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.028170023,53,0,0.282201993,13950.0,17,0,1,0,3.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.129336241,58,0,0.616026032,4916.0,9,0,2,0,1.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.063092552,46,0,0.416486681,8333.0,17,0,2,0,2.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
0,0.9999999,35,0,0.401357978,2650.0,5,0,1,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.311474044,56,0,0.719363199,2700.0,9,0,1,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.252407449,70,0,0.561422661,17403.0,25,0,12,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.004243519,69,1,0.273954341,6000.0,11,0,2,0,0.0,707.0,11.0,6.0,-24.0,-51.0,-30.0,619.0
